device id,gender,age,latitude,longitude
1041265058672717122,M,M32-38,23.16,113.38
1041472834559174911,M,M32-38,32.04,118.82
1041850061430362589,M,M39+,24.07,112.84
1042930214672631097,M,M32-38,32.05,112.93
1042950806979327601,M,M22-,35.92,109.41
1044431444423600042,M,M29-31,31.03,121.42
1045738054677517696,M,M32-38,22.7,113.01
1047343585317463408,M,M39+,32.51,120.09
1048590753859075959,M,M23-26,31.93,117.27
1049449937657139471,M,M32-38,22.75,114.14
1051981373886989572,M,M39+,38.72,113.25
1053007286977902730,F,F43+,28.53,112.41
1053345580762828047,M,M32-38,35.52,112.85
1053716841535471992,M,M39+,30.72,111.31
1055204045525943128,M,M32-38,30.61,114.18
1056407523719216417,F,F29-32,39.21,117.17
1056605046273073522,M,M32-38,22.76,114.13
1056689224530692256,M,M32-38,35.12,118.35
1057289835566390654,M,M32-38,23.38,113.24
1057593900708225072,M,M22-,34.78,113.65
1057684900232591760,M,M39+,26.01,119.29
1059108490518975017,M,M32-38,31.73,104.73
1059417064852703172,M,M32-38,30.14,120.85
1060791941422594981,F,F43+,40.1,116.52
1061408524188902088,F,F24-26,39.84,116.44
1063470260829303101,M,M23-26,38.08,114.47
1065396718427967151,F,F24-26,27.12,114.97
1067405266390417733,F,F24-26,23.06,113.1
1067484264724394277,M,M32-38,24.67,118.21
1067960412221035352,M,M39+,41.94,123.51
1068002254807431265,M,M32-38,39.89,116.42
1068036339230329965,M,M29-31,23.38,116.43
1068915087712167632,M,M23-26,43.87,125.37
1077225634868186011,M,M39+,30.4,114.28
1077348820275023725,M,M32-38,28.01,115.55
1078369098902698658,M,M32-38,39.9,116.58
1082605986595502656,M,M29-31,31.69,120.54
1083397870764754111,M,M32-38,23.13,113.22
1083742958213289053,F,F33-42,35.01,110.99
1090370157436105678,M,M32-38,26.14,119.33
1092925305202512366,M,M23-26,28.68,115.93
1094986154482173549,M,M32-38,29.07,111.7
1097155757555498199,M,M32-38,32.24,118.63
1097628845035391031,M,M32-38,21.49,109.14
1099769355878943868,M,M23-26,38.83,121.32
1100630308071510732,M,M29-31,29.6,114.51
1104193436649215263,M,M39+,27.84,105.04
1105678123990057954,F,F23-,31.78,117.22
1106539065688358848,M,M32-38,31.0,121.25
1108590639542564752,F,F33-42,29.27,106.28
1108684645338711147,M,M23-26,36.48,115.99
1109529278258284984,M,M32-38,30.13,116.67
1110968744952900205,M,M39+,36.23,116.75
1111201481227740806,M,M32-38,22.72,113.78
1111316685523543530,M,M27-28,26.02,119.33
1112094741343880539,F,F43+,33.87,109.93
1114954161606012037,M,M32-38,32.35,106.82
1116830109944014490,M,M32-38,31.81,118.96
1118254410655187267,F,F23-,31.51,104.79
1119366060701360329,M,M32-38,22.99,113.82
1121571010804028122,M,M29-31,39.08,117.25
1121934568361931171,M,M32-38,32.04,112.14
1123933970322299884,M,M32-38,30.61,114.26
1124612666126455299,F,F24-26,37.83,112.44
1126020412841546876,M,M23-26,23.17,114.28
1129706989403733215,F,F29-32,30.58,114.27
1130034468045876131,M,M32-38,31.9,120.39
1131107294003644997,M,M32-38,31.83,117.23
1132845563095485463,M,M32-38,34.3,108.98
1134829417680643102,M,M32-38,21.96,108.62
1139946497677115857,M,M39+,35.52,104.51
1142121966117516435,M,M23-26,30.48,115.39
1144290061841069925,M,M32-38,38.07,114.54
1145184172125730503,F,F43+,45.71,126.66
1147192383658158914,M,M32-38,31.08,121.61
1149011195581551829,M,M39+,43.85,126.58
1149133615402418542,M,M32-38,36.71,117.01
1160102995704802253,M,M32-38,30.26,120.08
1160654383047585708,M,M32-38,28.67,115.92
1161201309686437667,M,M22-,40.04,116.41
1161768332857274900,M,M29-31,40.16,116.24
1163698300701833861,F,F27-28,38.04,115.49
1164199743691986077,M,M39+,42.0,121.64
1168642411112850940,M,M32-38,31.18,121.51
1170739470123558353,F,F24-26,30.42,114.43
1172998139079058358,M,M27-28,30.69,104.03
1173456724706158516,F,F23-,40.76,114.89
1174879451292807079,M,M32-38,25.03,118.79
1175306859852082129,M,M32-38,36.6,117.03
1176887734546733213,M,M22-,29.62,103.74
1177356412931900195,F,F23-,33.35,120.16
1178790985891084570,F,F23-,22.56,114.12
1180084296554445227,M,M22-,22.85,108.27
1182402830806356720,M,M32-38,30.42,103.81
1183388836601832766,M,M32-38,30.64,104.03
1183444224308561237,M,M32-38,31.4,120.98
1187067105942641709,M,M32-38,31.16,121.34
1187678681727534527,F,F29-32,37.38,118.04
1188849635805268059,M,M32-38,23.68,113.05
1190366207624122025,M,M32-38,30.78,103.93
1190414235360155557,M,M32-38,29.9,121.95
1190494768027267871,M,M22-,22.74,113.82
1191882805461877286,F,F29-32,23.14,113.32
1195077598386829269,M,M32-38,41.31,123.82
1197683920329505989,M,M27-28,34.28,108.87
1197944262843550024,M,M32-38,32.71,112.58
1198895852274265062,M,M22-,37.66,115.55
1202898132365261718,M,M23-26,22.7,109.27
1203178860367139648,M,M32-38,39.9,116.41
1204625802416961365,M,M39+,37.05,118.42
1206684118529789352,M,M23-26,39.85,116.41
1208009544470422429,M,M23-26,31.74,120.57
1208707333331744389,M,M32-38,40.2,116.23
1210097034744626081,M,M29-31,30.97,104.28
1213680819003768108,M,M32-38,30.68,104.13
1214680335850751298,M,M32-38,34.16,112.47
1217783498468534623,M,M39+,37.86,112.55
1218266327734222090,M,M22-,22.96,114.06
1220277330610936601,M,M39+,41.03,113.1
1221795179605164283,M,M39+,37.64,117.57
1223018441358892716,M,M32-38,30.3,120.18
1224085317527516293,F,F29-32,24.88,118.61
1227146405644013924,M,M29-31,42.89,129.48
1227310179220497557,M,M29-31,37.78,112.54
1227781955465218794,M,M29-31,22.64,114.04
1229096044804299066,M,M23-26,29.73,113.93
1230039311559402462,M,M32-38,33.99,116.81
1231898182461458509,M,M32-38,30.6,120.98
1233168559096172454,M,M32-38,31.25,121.43
1235100131957471690,M,M32-38,41.88,123.39
1238843704066927944,M,M23-26,40.09,116.58
1238862673894555555,M,M32-38,39.85,116.31
1239082532107977511,M,M32-38,42.89,125.13
1241379010807517391,F,F27-28,36.73,118.5
1245409890778541089,F,F33-42,30.2,106.28
1246595901515222683,F,F23-,38.8,115.51
1250292358936067687,M,M32-38,22.98,113.93
1250940281477981311,F,F24-26,29.87,106.05
1254091782277803740,M,M32-38,25.87,115.02
1256208421768705791,M,M22-,41.07,107.19
1256793748037351053,F,F33-42,30.65,104.07
1257349619770741059,M,M32-38,34.63,112.39
1259707749761673810,M,M27-28,28.15,112.94
1259922350815399339,M,M39+,23.1,113.26
1260525895757118540,M,M39+,34.23,109.03
1260831274169201756,F,F29-32,29.96,122.31
1261019637513606558,M,M32-38,31.78,117.2
1262826748067484363,F,F33-42,27.08,119.64
1264991496140381304,F,F29-32,30.31,103.86
1265752262215455411,M,M32-38,31.32,121.44
1266399159946559412,M,M32-38,27.58,120.55
1266677846109277542,F,F29-32,34.64,108.93
1267046933556527742,M,M23-26,32.16,118.71
1267844847320289400,M,M29-31,31.3,120.6
1269545722448668395,M,M32-38,32.14,118.7
1271843686506520171,F,F23-,28.64,121.27
1272394181320461762,F,F24-26,25.98,119.22
1280777633589722246,M,M29-31,24.58,118.09
1281377122341144418,M,M32-38,28.72,115.87
1284088324222971973,F,F29-32,31.22,121.44
1284882194606650681,M,M39+,36.06,111.51
1285132401732221985,M,M29-31,39.8,116.19
1285545722160196714,M,M27-28,23.04,114.33
1288725802855751882,M,M32-38,27.69,106.94
1289243613815309108,M,M32-38,26.08,119.32
1291893006861371130,M,M32-38,35.33,113.85
1294076422050573036,F,F29-32,22.75,114.12
1294864206299039273,M,M32-38,39.19,117.2
1297998053796571891,F,F23-,39.03,111.06
1298612016907201471,M,M27-28,28.9,119.76
1298686142508758034,F,F29-32,26.48,119.13
1299267655305293867,M,M29-31,34.27,108.89
1304944730977420660,M,M23-26,31.78,119.95
1305107981219544366,M,M22-,27.81,114.89
1308794034383423224,M,M32-38,35.43,116.59
1309156861510510612,F,F24-26,23.44,113.17
1309777135761589305,F,F24-26,46.63,122.86
1310531206624291749,M,M32-38,30.6,114.19
1311731854366973923,M,M32-38,23.87,113.52
1314003659098874670,M,M32-38,30.0,104.0
1315136774786353000,M,M23-26,20.06,110.34
1315509763307914271,M,M29-31,34.76,113.72
1315525989930564136,M,M39+,31.78,119.93
1317645309661065336,F,F29-32,33.81,116.34
1318788185174723623,M,M39+,30.29,120.15
1321966085975234815,M,M23-26,29.0,111.69
1323806383493259979,M,M32-38,30.54,105.55
1323893065232679370,F,F24-26,23.61,116.75
1324222700406432150,M,M22-,31.67,119.82
1324929915804390604,F,F33-42,32.99,114.04
1325375832615301911,M,M32-38,33.3,111.49
1325958548804369810,M,M32-38,32.45,105.81
1326604205546503520,M,M23-26,31.18,121.41
1328103476601522255,F,F27-28,30.71,104.02
1329386378399827400,M,M39+,18.51,110.04
1332974477437683286,M,M23-26,31.54,120.85
1333354636669245768,M,M32-38,29.67,115.95
1336353004543866595,M,M27-28,35.07,112.77
1337236817038834359,M,M32-38,30.98,103.96
1339015911509000518,M,M23-26,37.45,110.93
1339297561143382577,M,M22-,46.25,126.28
1341213815548385929,F,F23-,30.03,114.61
1341889090826543447,M,M32-38,41.24,123.17
1343869748776755284,M,M29-31,40.72,120.92
1344526458170463926,M,M29-31,31.96,118.81
1347169164886309264,M,M39+,41.08,123.03
1350532437679932469,M,M39+,29.98,120.58
1351339990142312251,M,M22-,31.73,118.09
1355852166866236806,M,M39+,32.59,112.09
1357372356298702749,M,M23-26,31.34,120.99
1359391945561174611,F,F33-42,31.72,119.95
1362406376731907842,M,M39+,30.0,104.0
1362898737496347977,M,M29-31,23.12,113.18
1363038910281566954,M,M23-26,23.13,114.14
1363325215315523717,M,M29-31,34.76,119.33
1365009575577751266,M,M32-38,40.04,117.43
1367345384531294032,M,M39+,22.83,108.3
1368629785255236597,F,F29-32,23.73,114.26
1369124211562899627,F,F33-42,37.72,114.93
1369428477888008151,F,F24-26,34.79,113.38
1370584852454718842,M,M22-,29.0,112.77
1372314456401181372,F,F29-32,29.25,120.63
1372882652849124503,M,M39+,31.73,119.98
1375325706547218682,M,M32-38,23.91,106.62
1380981942587875837,M,M32-38,27.82,114.37
1383483103945065501,M,M32-38,22.63,114.02
1385577097943461219,M,M29-31,31.23,120.73
1385986986086114135,M,M32-38,30.79,120.74
1388740061092028653,F,F33-42,39.83,116.84
1388846643403523016,M,M23-26,30.98,104.28
1397288484402620712,F,F29-32,35.4,119.52
1398109478205066249,M,M32-38,32.54,112.37
1399615025655338774,M,M32-38,42.27,118.98
1402205934063776397,M,M32-38,38.92,121.55
1402460368780279698,M,M22-,34.67,112.37
1403183176522799941,M,M23-26,32.21,111.26
1403403425368392433,M,M29-31,45.72,126.68
1403499022560509179,M,M32-38,28.48,119.95
1405080848480265004,M,M29-31,29.21,119.46
1405765465184547788,M,M32-38,39.91,116.4
1406045049261925757,F,F27-28,39.14,117.21
1406808744123453321,M,M32-38,39.87,116.46
1407321131180942961,M,M29-31,25.1,102.72
1410027024925418664,M,M23-26,40.7,111.53
1410793209747231208,M,M32-38,31.87,117.25
1410823105254491090,M,M22-,23.54,110.39
1411436394128383607,M,M23-26,39.28,110.54
1412532438176034436,F,F29-32,38.71,115.15
1413927557781219397,F,F23-,36.37,119.75
1417082280418282830,M,M29-31,31.38,121.29
1419542985615762352,F,F33-42,27.64,113.73
1422152387924843000,M,M23-26,25.12,118.94
1422492274088879033,M,M27-28,37.84,112.55
1424359272473265548,M,M32-38,23.74,113.01
1424692253847237101,M,M29-31,29.36,104.77
1427376107508281457,F,F29-32,22.56,114.23
1430595080926454284,F,F24-26,23.2,116.4
1431024980640099194,M,M32-38,26.58,110.15
1433952647077964406,M,M22-,22.8,114.93
1434983102483847745,M,M32-38,31.02,109.47
1437461863974410101,F,F33-42,31.86,117.27
1437848817158384710,M,M32-38,38.08,114.4
1438236443386082048,F,F33-42,32.12,118.96
1438711534922792517,M,M27-28,36.2,116.77
1441810105524884269,F,F33-42,40.45,124.05
1442443690169432947,F,F29-32,30.26,120.2
1443385171543693943,M,M39+,29.84,106.06
1443660084117365844,M,M32-38,39.26,121.79
1447135273708965681,M,M23-26,22.54,113.94
1447965807378213352,M,M22-,28.69,116.03
1448566192142574614,M,M23-26,23.13,113.39
1453512987904015222,F,F24-26,40.06,116.33
1457123549309553187,M,M32-38,34.22,117.16
1461422678592913240,M,M32-38,32.36,119.43
1461938593387580252,M,M32-38,31.19,121.63
1462162479920619954,M,M32-38,43.6,122.28
1464683970978926076,M,M29-31,32.44,119.17
1465734680579953269,M,M32-38,31.21,107.5
1465792729780657618,F,F23-,36.72,119.18
1466034642846882230,F,F29-32,34.27,108.99
1466239264334216574,M,M32-38,29.57,106.52
1468360098941880503,M,M29-31,22.84,113.67
1470065902775834507,M,M23-26,39.93,116.51
1472064465820287246,F,F27-28,30.02,122.09
1476516112228138032,M,M23-26,22.71,113.55
1476687644758132681,F,F29-32,30.0,104.0
1478391253392582086,M,M32-38,25.45,111.59
1478614427793108417,F,F24-26,38.01,113.31
1479963985609520625,M,M29-31,23.16,113.39
1480074417491348906,M,M32-38,40.07,113.27
1480779228076959786,M,M32-38,36.57,112.36
1482034419331079427,M,M32-38,38.02,114.43
1482311036152277600,M,M32-38,36.06,103.77
1486094276859350375,F,F43+,29.83,106.44
1493100330002080277,M,M39+,38.47,106.2
1494683299848028185,M,M27-28,28.76,104.61
1495729100179988678,M,M32-38,41.83,123.6
1499413091931003345,M,M39+,31.78,120.54
1499797379223397089,M,M32-38,34.29,108.84
1500048808747793431,M,M23-26,22.75,114.38
1500200092897815679,M,M32-38,22.74,113.8
1503249297342066383,F,F23-,39.99,117.28
1503460376590678524,M,M29-31,26.15,119.15
1505971092047432231,M,M32-38,34.46,113.04
1506379047309508436,M,M32-38,22.8,113.85
1506675344465067136,M,M32-38,31.78,117.21
1506920270533430028,M,M32-38,34.83,113.55
1508636020748379883,F,F24-26,31.91,120.26
1508758002749392504,M,M32-38,37.74,112.59
1508810997223164529,F,F24-26,30.52,112.17
1509571798496480240,M,M22-,22.97,113.34
1510847275398478141,M,M23-26,37.01,118.51
1511945034069911920,F,F23-,47.22,123.61
1512142405598124874,M,M23-26,30.69,104.02
1513143771618689469,M,M22-,22.63,114.11
1513402990297914172,M,M32-38,28.6,115.94
1514739225940915623,M,M32-38,38.89,121.58
1519222726611783321,M,M23-26,39.95,116.34
1519631274830310711,M,M32-38,35.41,119.42
1522361432209523736,M,M32-38,31.32,120.72
1522573667677189193,F,F29-32,32.04,120.98
1524819449661745717,F,F23-,37.46,110.74
1526087508712230134,M,M32-38,34.32,108.63
1526453101276362580,M,M23-26,30.64,104.03
1528032980012471885,M,M32-38,45.63,131.87
1528228675589802289,M,M39+,22.52,113.03
1528859411687011203,M,M32-38,30.46,114.37
1529003971992768213,M,M22-,30.48,114.38
1532557473761697747,M,M32-38,30.93,104.18
1533589270605232884,M,M39+,40.01,116.47
1535764678686100842,M,M29-31,24.27,116.14
1537854324935037276,M,M27-28,31.4,120.61
1538051401590640639,M,M32-38,23.2,113.32
1540977350147132764,M,M23-26,37.5,121.43
1541565204265059812,M,M22-,35.52,104.51
1544145603717753116,M,M27-28,27.83,112.92
1545411655253944634,M,M22-,23.06,113.31
1545797127358004554,M,M32-38,24.53,118.11
1546548155803130298,M,M22-,40.86,111.62
1547628431870951431,M,M29-31,22.61,114.02
1548267143835795163,F,F29-32,43.83,87.55
1549660670216063276,M,M32-38,29.63,111.75
1549846940663323676,M,M27-28,35.08,118.33
1550369595527200320,F,F23-,28.13,120.97
1551585807753638493,F,F29-32,37.91,115.22
1554001225204927160,M,M39+,43.89,125.33
1554929606195030313,M,M23-26,26.88,112.68
1555458195478697702,F,F24-26,22.73,113.3
1559994277771029954,M,M32-38,28.95,118.89
1563873763630172608,M,M27-28,30.5,114.37
1564467634035792255,F,F43+,30.32,120.33
1566045627210886008,M,M32-38,23.53,116.59
1568462349133193763,F,F33-42,38.42,115.3
1570955105239258370,M,M32-38,31.27,120.54
1575880559371674770,M,M32-38,39.81,116.34
1576584514736970145,M,M32-38,24.48,118.14
1577683113042373979,F,F23-,28.68,115.92
1580039795365389646,M,M29-31,39.18,113.25
1580435767065569800,M,M32-38,23.67,113.19
1583089376600114091,M,M39+,30.3,108.94
1583330252443562150,M,M22-,36.19,117.09
1586472095018676231,M,M32-38,40.0,116.4
1586940705234473393,M,M39+,39.72,116.34
1589492644815748095,F,F24-26,40.07,116.36
1590660508620225468,M,M32-38,38.96,121.58
1593002807087923727,M,M32-38,30.69,103.81
1593984981330921263,M,M32-38,31.13,121.24
1594355661583887272,M,M29-31,24.63,118.18
1597103463730895084,M,M23-26,35.92,115.1
1597566409601635229,M,M32-38,32.05,118.8
1599789078351429333,M,M32-38,39.96,116.81
1602821687356048114,F,F29-32,29.38,106.51
1603159083700759667,M,M32-38,40.66,122.21
1603956637484518701,M,M39+,43.71,83.3
1604657008397666408,F,F29-32,41.82,123.36
1605119529486939941,M,M32-38,32.68,120.38
1606408042511518433,F,F23-,34.27,108.91
1609246039198935734,M,M29-31,30.0,104.0
1610843191605490150,F,F33-42,41.98,121.62
1611835842141672692,M,M32-38,24.33,113.2
1612019168923827702,M,M23-26,23.43,114.86
1616634231743514411,M,M32-38,31.47,121.1
1616878842383586091,F,F24-26,20.03,110.33
1616953018544848276,M,M32-38,23.36,116.41
1618393815775352520,M,M32-38,30.66,104.07
1620893623609529131,F,F29-32,39.72,117.33
1621161951450612453,F,F27-28,45.76,126.63
1622918197035226644,M,M32-38,31.83,117.22
1631102614449980419,M,M27-28,34.25,108.9
1634556075356260710,M,M32-38,40.68,122.28
1635061133100257160,F,F33-42,28.98,115.83
1637088245226937632,M,M29-31,30.42,111.7
1637863106526955330,M,M32-38,24.36,109.4
1638745688891375730,M,M29-31,31.99,120.91
1639305059231741289,M,M29-31,32.37,119.41
1646381536009212831,M,M32-38,34.69,111.18
1653598961861695004,M,M29-31,36.71,119.16
1654425208942388340,M,M32-38,30.59,114.37
1655521335262384842,M,M29-31,40.08,116.37
1656410823151525718,M,M32-38,39.94,116.36
1656631251025731132,M,M39+,30.59,114.22
1656684048950685025,M,M32-38,45.52,125.07
1658085882014145174,M,M39+,25.82,100.58
1659158591820577778,M,M32-38,29.66,103.77
1659518261940917911,M,M22-,38.5,106.1
1660029714373051571,M,M29-31,40.06,116.4
1661223384292278754,M,M32-38,30.54,114.25
1666354678009814510,F,F29-32,32.06,110.73
1666634310795818158,M,M32-38,25.06,113.58
1666644097635387783,M,M32-38,22.94,113.31
1666646970048004572,F,F33-42,33.62,117.88
1668299127505997117,M,M32-38,30.59,114.29
1669213766052332859,M,M32-38,37.5,112.35
1669681547818174646,M,M32-38,35.43,119.45
1672770715797146131,F,F23-,31.93,117.39
1672908181859394943,M,M32-38,23.04,113.71
1673867940169130719,M,M32-38,31.21,121.42
1674488115256346770,M,M23-26,36.5,111.7
1675590352377120389,M,M39+,39.91,116.39
1676260422085463470,M,M29-31,39.98,116.33
1678398242076685653,M,M32-38,30.51,103.94
1679981878566632708,M,M23-26,34.78,113.07
1680910318998437356,M,M39+,22.74,114.47
1682568851428303645,M,M32-38,39.9,116.42
1684532569972117733,F,F24-26,35.24,115.41
1684688423794973594,M,M39+,31.17,121.4
1686641708400369556,M,M29-31,32.14,114.09
1687842023099345190,M,M32-38,31.0,119.9
1688775818006923809,M,M39+,36.64,117.98
1689967030288195872,F,F23-,43.89,125.3
1691728277460839697,M,M32-38,31.81,121.63
1692849541388288229,M,M29-31,26.66,119.53
1693274070858547281,M,M32-38,40.67,122.2
1698428484639625968,M,M27-28,34.26,116.21
1699742663913217029,M,M32-38,23.1,113.34
1699961461390588543,F,F29-32,22.65,114.19
1700365268684469826,M,M32-38,24.42,98.57
1711773540365516579,M,M22-,22.96,113.98
1713166548307901201,M,M32-38,32.05,118.93
1713377105214516067,M,M32-38,37.74,112.74
1713637286073699334,M,M29-31,37.46,122.01
1717493929491143143,M,M23-26,31.35,120.98
1717614301151565233,F,F23-,28.46,117.91
1718134838895713203,M,M32-38,39.93,116.41
1718752469999803858,M,M27-28,36.04,103.9
1720777955740205086,M,M32-38,31.33,120.61
1722918195456505809,M,M22-,28.42,121.37
1724950403371504497,F,F24-26,24.8,112.37
1725656454566606697,F,F24-26,22.94,113.08
1725792625820644067,M,M32-38,23.1,113.47
1727341138201006441,F,F27-28,35.5,116.57
1730149434812640740,M,M32-38,23.19,109.11
1733479872384878552,F,F33-42,35.09,112.91
1734750595628857560,M,M39+,36.77,116.81
1739714905422189021,M,M32-38,34.35,108.92
1741006885685578140,M,M32-38,39.96,116.82
1743559550393010405,F,F24-26,25.14,115.38
1744087863157431171,M,M29-31,20.07,110.32
1746532817686068162,F,F24-26,22.56,114.03
1748148136102536545,M,M23-26,24.91,102.47
1750772616290983239,F,F24-26,35.52,112.94
1751307709481887801,M,M32-38,46.63,124.85
1757556434171511800,M,M32-38,31.28,121.51
1758245324433646575,M,M22-,28.67,115.84
1759210720954084555,M,M39+,28.23,117.01
1761631383021313735,M,M29-31,31.02,121.31
1762536645191130532,M,M22-,28.33,109.73
